Latitude,Longitude,Sample_ID,Sample_Material_Eng,Sample_Material,Measuring_Institution..Eng.,Measuring_Institution,Pretreatment_Institution_Eng,Pretreatment_Institution_.only.if.different.from.AMS.Lab.,Measurement_Date,R_Combine_Note,Mismatch_Flag,BP,error,Period_New,Site_Code_Eng,Site_Code,Site_OG_Eng,Site_OG,Feature,FeatureType_Eng,Feature_Type,Excavating_Institution_Eng,Excavating_Institution,Year,Sub_Region,Total_Houses,median
37.929,127.709,YMCS04,Uncertain / Question mark,?,Korea Institute of Science and Technology (KIST),한국과학기술연구원(KIST),,,2019/01/07,,,2459,30,Bronze,Chuncheon Sinmae-ri,춘천 신매리,Chuncheon Sinmae-ri Site III,춘천 신매리 유적 III,I구역 청동기 15호 주거지,Dwelling,주거지,Yemaek Institute of Cultural Properties,예맥문화재연구원,2021,North Han River Basin,77,2555
37.929,127.709,YMCS08,Uncertain / Question mark,?,Korea Institute of Science and Technology (KIST),한국과학기술연구원(KIST),,,2019/01/07,,,2460,22,Bronze,Chuncheon Sinmae-ri,춘천 신매리,Chuncheon Sinmae-ri Site III,춘천 신매리 유적 III,I구역 청동기 20호 주거지,Dwelling,주거지,Yemaek Institute of Cultural Properties,예맥문화재연구원,2021,North Han River Basin,77,2579
37.929,127.709,YMCS03,Uncertain / Question mark,?,Korea Institute of Science and Technology (KIST),한국과학기술연구원(KIST),,,2019/01/07,,,2486,28,Bronze,Chuncheon Sinmae-ri,춘천 신매리,Chuncheon Sinmae-ri Site III,춘천 신매리 유적 III,I구역 청동기 14호 주거지,Dwelling,주거지,Yemaek Institute of Cultural Properties,예맥문화재연구원,2021,North Han River Basin,77,2585
37.93,127.711,CS-10,Uncertain / Question mark,?,Korea Institute of Science and Technology (KIST),한국과학기술연구원(KIST),,,2019/12/09,,,2494,19,Bronze,Chuncheon Sinmae-ri,춘천 신매리,Chuncheon Sinmae-ri Site III,춘천 신매리 유적 III,II구역 청동기 23호 주거지,Dwelling,주거지,Yemaek Institute of Cultural Properties,예맥문화재연구원,2021,North Han River Basin,77,2582
37.929,127.709,YMCS05,Uncertain / Question mark,?,Korea Institute of Science and Technology (KIST),한국과학기술연구원(KIST),,,2019/01/07,,,2503,24,Bronze,Chuncheon Sinmae-ri,춘천 신매리,Chuncheon Sinmae-ri Site III,춘천 신매리 유적 III,I구역 청동기 16호 주거지,Dwelling,주거지,Yemaek Institute of Cultural Properties,예맥문화재연구원,2021,North Han River Basin,77,2583
37.93,127.711,CS-09,Uncertain / Question mark,?,Korea Institute of Science and Technology (KIST),한국과학기술연구원(KIST),,,2019/12/09,,,2621,20,Bronze,Chuncheon Sinmae-ri,춘천 신매리,Chuncheon Sinmae-ri Site III,춘천 신매리 유적 III,II구역 청동기 10호 주거지,Dwelling,주거지,Yemaek Institute of Cultural Properties,예맥문화재연구원,2021,North Han River Basin,77,2749
37.929,127.709,YMCS06,Uncertain / Question mark,?,Korea Institute of Science and Technology (KIST),한국과학기술연구원(KIST),,,2019/01/07,,,2684,18,Bronze,Chuncheon Sinmae-ri,춘천 신매리,Chuncheon Sinmae-ri Site III,춘천 신매리 유적 III,I구역 청동기 17호 주거지,Dwelling,주거지,Yemaek Institute of Cultural Properties,예맥문화재연구원,2021,North Han River Basin,77,2774
37.93,127.711,CS-06,Uncertain / Question mark,?,Korea Institute of Science and Technology (KIST),한국과학기술연구원(KIST),,,2019/12/09,,,2721,26,Bronze,Chuncheon Sinmae-ri,춘천 신매리,Chuncheon Sinmae-ri Site III,춘천 신매리 유적 III,II구역 청동기 7호 주거지,Dwelling,주거지,Yemaek Institute of Cultural Properties,예맥문화재연구원,2021,North Han River Basin,77,2813
37.93,127.711,CS-07,Uncertain / Question mark,?,Korea Institute of Science and Technology (KIST),한국과학기술연구원(KIST),,,2019/12/09,,,2769,19,Bronze,Chuncheon Sinmae-ri,춘천 신매리,Chuncheon Sinmae-ri Site III,춘천 신매리 유적 III,II구역 청동기 8호 주거지,Dwelling,주거지,Yemaek Institute of Cultural Properties,예맥문화재연구원,2021,North Han River Basin,77,2859
37.929,127.709,YMCS02,Uncertain / Question mark,?,Korea Institute of Science and Technology (KIST),한국과학기술연구원(KIST),,,2019/01/07,,,2788,37,Bronze,Chuncheon Sinmae-ri,춘천 신매리,Chuncheon Sinmae-ri Site III,춘천 신매리 유적 III,I구역 청동기 12호 주거지,Dwelling,주거지,Yemaek Institute of Cultural Properties,예맥문화재연구원,2021,North Han River Basin,77,2887
37.93,127.711,CS-05,Uncertain / Question mark,?,Korea Institute of Science and Technology (KIST),한국과학기술연구원(KIST),,,2019/12/09,,,2808,20,Bronze,Chuncheon Sinmae-ri,춘천 신매리,Chuncheon Sinmae-ri Site III,춘천 신매리 유적 III,II구역 청동기 6호 주거지,Dwelling,주거지,Yemaek Institute of Cultural Properties,예맥문화재연구원,2021,North Han River Basin,77,2910
37.93,127.711,CS-04,Uncertain / Question mark,?,Korea Institute of Science and Technology (KIST),한국과학기술연구원(KIST),,,2019/12/09,,,2834,25,Bronze,Chuncheon Sinmae-ri,춘천 신매리,Chuncheon Sinmae-ri Site III,춘천 신매리 유적 III,II구역 청동기 3호 주거지,Dwelling,주거지,Yemaek Institute of Cultural Properties,예맥문화재연구원,2021,North Han River Basin,77,2935
37.929,127.709,YMCS01,Uncertain / Question mark,?,Korea Institute of Science and Technology (KIST),한국과학기술연구원(KIST),,,2019/01/07,,,2858,33,Bronze,Chuncheon Sinmae-ri,춘천 신매리,Chuncheon Sinmae-ri Site III,춘천 신매리 유적 III,I구역 청동기 10호 주거지,Dwelling,주거지,Yemaek Institute of Cultural Properties,예맥문화재연구원,2021,North Han River Basin,77,2975
37.929,127.709,YMCS09,Uncertain / Question mark,?,Korea Institute of Science and Technology (KIST),한국과학기술연구원(KIST),,,2019/01/07,,,2861,28,Bronze,Chuncheon Sinmae-ri,춘천 신매리,Chuncheon Sinmae-ri Site III,춘천 신매리 유적 III,I구역 청동기 21호 주거지,Dwelling,주거지,Yemaek Institute of Cultural Properties,예맥문화재연구원,2021,North Han River Basin,77,2979
37.93,127.711,CS-08,Uncertain / Question mark,?,Korea Institute of Science and Technology (KIST),한국과학기술연구원(KIST),,,2019/12/09,,,2883,23,Bronze,Chuncheon Sinmae-ri,춘천 신매리,Chuncheon Sinmae-ri Site III,춘천 신매리 유적 III,II구역 청동기 9호 주거지,Dwelling,주거지,Yemaek Institute of Cultural Properties,예맥문화재연구원,2021,North Han River Basin,77,3011
37.929,127.709,YMCS11,Uncertain / Question mark,?,Korea Institute of Science and Technology (KIST),한국과학기술연구원(KIST),,,2019/01/07,,,2921,30,Bronze,Chuncheon Sinmae-ri,춘천 신매리,Chuncheon Sinmae-ri Site III,춘천 신매리 유적 III,I구역 청동기 24호 주거지,Dwelling,주거지,Yemaek Institute of Cultural Properties,예맥문화재연구원,2021,North Han River Basin,77,3066
37.921,127.71,SNU03-120,Charcoal (wood charcoal),목탄,National Center for Inter-University Research Facilities,서울대학교 기초과학공동기기원,,,2003/10/28,,,2630,80,Bronze,Chuncheon Sinmae-ri,춘천 신매리,"Sinmae-ri Site, Chuncheon",춘천 신매리 주차장 신축예정부지,3호,Dwelling,주거지,Gangwon Research Institute of Cultural Properties,강원문화재연구소,2003,North Han River Basin,77,2746
37.919,127.712,,Unknown,미상,Unknown,,,,,,,1880,30,ProtoThree,Chuncheon Sinmae-ri,춘천 신매리,Chuncheon Sinmae-ri 70-6,춘천 신매리 70-6번지,10호 주거지(시대 명시를 안함),Dwelling,주거지,Kukgang Archaeological Institute,국강고고학연구소,2019,North Han River Basin,30,1785
37.919,127.712,,Unknown,미상,Unknown,,,,,,,1900,30,ProtoThree,Chuncheon Sinmae-ri,춘천 신매리,Chuncheon Sinmae-ri 70-6,춘천 신매리 70-6번지,1호 주거지(시대 명시를 안함),Dwelling,주거지,Kukgang Archaeological Institute,국강고고학연구소,2019,North Han River Basin,30,1803
37.867,127.712,KISTAMS 1900018,Charcoal (p.93),목탄(p.93.),Korea Institute of Science and Technology (KIST),한국과학기술연구원(KIST),,,"2019-01-21(시험일), 2019-01-30(보고일)",,,2505,25,Bronze,Chuncheon Onui-dong,춘천 온의동,Chunchwon Onuidong,춘천 온의동유적,16호 주거지,Dwelling,주거지,Yemaek Institute of Cultural Properties,예맥문화재연구원,2020,North Han River Basin,18,2584
37.867,127.712,KISTAMS 1900017,Charcoal (p.93),목탄(p.93.),Korea Institute of Science and Technology (KIST),한국과학기술연구원(KIST),,,"2019-01-21(시험일), 2019-01-30(보고일)",,,2628,22,Bronze,Chuncheon Onui-dong,춘천 온의동,Chunchwon Onuidong,춘천 온의동유적,1호 주거지,Dwelling,주거지,Yemaek Institute of Cultural Properties,예맥문화재연구원,2020,North Han River Basin,18,2751
37.919,127.712,,Unknown,미상,Unknown,,,,,,,1930,40,ProtoThree,Chuncheon Sinmae-ri,춘천 신매리,Chuncheon Sinmae-ri 70-6,춘천 신매리 70-6번지,13호 주거지(시대 명시를 안함),Dwelling,주거지,Kukgang Archaeological Institute,국강고고학연구소,2019,North Han River Basin,30,1849
37.919,127.712,,Unknown,미상,Unknown,,,,,,,1940,30,ProtoThree,Chuncheon Sinmae-ri,춘천 신매리,Chuncheon Sinmae-ri 70-6,춘천 신매리 70-6번지,5호 주거지(시대 명시를 안함),Dwelling,주거지,Kukgang Archaeological Institute,국강고고학연구소,2019,North Han River Basin,30,1863
37.919,127.712,,Unknown,미상,Unknown,,,,,,,1960,30,ProtoThree,Chuncheon Sinmae-ri,춘천 신매리,Chuncheon Sinmae-ri 70-6,춘천 신매리 70-6번지,2호 주거지(시대 명시를 안함),Dwelling,주거지,Kukgang Archaeological Institute,국강고고학연구소,2019,North Han River Basin,30,1888
37.919,127.712,,Unknown,미상,Unknown,,,,,,,2040,30,ProtoThree,Chuncheon Sinmae-ri,춘천 신매리,Chuncheon Sinmae-ri 70-6,춘천 신매리 70-6번지,11호 주거지(시대 명시를 안함),Dwelling,주거지,Kukgang Archaeological Institute,국강고고학연구소,2019,North Han River Basin,30,1980
37.919,127.712,,Unknown,미상,Unknown,,,,,,,2120,30,ProtoThree,Chuncheon Sinmae-ri,춘천 신매리,Chuncheon Sinmae-ri 70-6,춘천 신매리 70-6번지,16호 주거지(시대 명시를 안함),Dwelling,주거지,Kukgang Archaeological Institute,국강고고학연구소,2019,North Han River Basin,30,2083
37.919,127.712,KISTAMS 1900108,Not specified,,Unknown,,,,,,,1834,22,ProtoThree,Chuncheon Sinmae-ri,춘천 신매리,Chuncheon Sinmae-ri Site III,춘천 신매리유적 Ⅲ,원삼국 1호 주거지,Dwelling,주거지,Yemaek Institute of Cultural Properties,예맥문화재연구원,2021,North Han River Basin,30,1732
37.919,127.712,KISTAMS 1900109,Not specified,,Unknown,,,,,,,2036,36,ProtoThree,Chuncheon Sinmae-ri,춘천 신매리,Chuncheon Sinmae-ri Site III,춘천 신매리유적 Ⅲ,원삼국 2호 주거지,Dwelling,주거지,Yemaek Institute of Cultural Properties,예맥문화재연구원,2021,North Han River Basin,30,1976
37.9,127.733,SNU11-887,Charcoal,charcoal,National Center for Inter-University Research Facilities,서울대학교 기초과학공동기기원,,,2012/07/18,,,1910,50,ProtoThree,Chuncheon Udu-dong,춘천 우두동,,춘천 우두동,1호 주거지,Dwelling,주거지,Korea Heritage Agency,한국문화재보호재단,2013,North Han River Basin,286,1823
37.9,127.733,SNU11-886,Charcoal,charcoal,National Center for Inter-University Research Facilities,서울대학교 기초과학공동기기원,,,2012/07/18,,,1940,50,ProtoThree,Chuncheon Udu-dong,춘천 우두동,,춘천 우두동,2호 주거지,Dwelling,주거지,Korea Heritage Agency,한국문화재보호재단,2013,North Han River Basin,286,1861
37.9,127.733,,Unknown,미상,Korea Institute of Geoscience and Mineral Resources (KIGAM),한국지질자원연구원,Carbon Analysis Lab,㈜카본에널리시스랩,,,,1836,29,ProtoThree,Chuncheon Udu-dong,춘천 우두동,Chuncheon Ududong 118 and 2 Other Lots Site,춘천 우두동 118번지 외 2필지 유적,철기 주거지 1호-3차,Dwelling,주거지,Gangwon Research Institute of Cultural Properties,강원문화재연구소,2019,North Han River Basin,286,1738
37.9,127.733,,Unknown,미상,Korea Institute of Geoscience and Mineral Resources (KIGAM),한국지질자원연구원,Carbon Analysis Lab,㈜카본에널리시스랩,,,,1945,29,ProtoThree,Chuncheon Udu-dong,춘천 우두동,Chuncheon Ududong 118 and 2 Other Lots Site,춘천 우두동 118번지 외 2필지 유적,철기 주거지 2호(바닥면),Dwelling,주거지,Gangwon Research Institute of Cultural Properties,강원문화재연구소,2019,North Han River Basin,286,1870
37.9,127.733,SNU11-887,Charcoal (wood charcoal),목탄,National Center for Inter-University Research Facilities,서울대학교 기초과학공동기기원,,,,,,1910,50,ProtoThree,Chuncheon Udu-dong,춘천 우두동,Chuncheon Wudu-dong,춘천 우두동 144-11번지,1호 주거지,Dwelling,주거지,Korea Heritage Agency,한국문화재보호재단,2013,North Han River Basin,286,1823
37.9,127.733,SNU11-886,Charcoal (wood charcoal),목탄,National Center for Inter-University Research Facilities,서울대학교 기초과학공동기기원,,,,,,1940,50,ProtoThree,Chuncheon Udu-dong,춘천 우두동,Chuncheon Wudu-dong,춘천 우두동 144-11번지,2호 주거지,Dwelling,주거지,Korea Heritage Agency,한국문화재보호재단,2013,North Han River Basin,286,1861
37.9,127.733,SNU04-919,Charcoal (wood charcoal),목탄,National Center for Inter-University Research Facilities,서울대학교 기초과학공동기기원,,,2005/12/19,R_Combined,,1987,31,ProtoThree,Chuncheon Udu-dong,춘천 우두동,"Woodoo-dong 707-1, 35, Chuncheon","춘천 우두동 707-1, 35번지 유적",3호,Dwelling,주거지,Gangwon Research Institute of Cultural Properties,강원문화재연구소,2006,North Han River Basin,286,1920
37.9,127.733,SNU13-007,Charcoal,charcoal,National Center for Inter-University Research Facilities,서울대학교 기초과학공동기기원,,,2013/06/14,R_Combined,,1785,29,ProtoThree,Chuncheon Udu-dong,춘천 우두동,Chuncheon Wudu-dong,춘천 우두동 89-2번지,주거지 7호-1,Dwelling,주거지,Korea Heritage Agency,한국문화재보호재단,2015,North Han River Basin,286,1658
37.9,127.733,SNU13-009,Charcoal,charcoal,National Center for Inter-University Research Facilities,서울대학교 기초과학공동기기원,,,2013/06/14,,,1870,40,ProtoThree,Chuncheon Udu-dong,춘천 우두동,Chuncheon Wudu-dong,춘천 우두동 89-2번지,주거지8호,Dwelling,주거지,Korea Heritage Agency,한국문화재보호재단,2015,North Han River Basin,286,1779
37.9,127.733,SNU13-005,Charcoal,charcoal,National Center for Inter-University Research Facilities,서울대학교 기초과학공동기기원,,,2013/06/14,R_Combined,,1925,29,ProtoThree,Chuncheon Udu-dong,춘천 우두동,Chuncheon Wudu-dong,춘천 우두동 89-2번지,주거지1호-1,Dwelling,주거지,Korea Heritage Agency,한국문화재보호재단,2015,North Han River Basin,286,1843
37.9,127.733,SNU06-428,Charcoal (wood charcoal),목탄,National Center for Inter-University Research Facilities,서울대학교 기초과학공동기기원,,,2007/06/26,,,1850,60,ProtoThree,Chuncheon Udu-dong,춘천 우두동,Woodoo-dong Lotte Invens Woodoo Park Site in Chuncheon,춘천 우두동 롯데인벤스 우두파크 신축부지 내,4호,Dwelling,주거지,Gangwon Research Institute of Cultural Properties,강원문화재연구소,2007,North Han River Basin,286,1761
37.9,127.733,SNU06-425,Charcoal (wood charcoal),목탄,National Center for Inter-University Research Facilities,서울대학교 기초과학공동기기원,,,2007/06/26,,,1920,50,ProtoThree,Chuncheon Udu-dong,춘천 우두동,Woodoo-dong Lotte Invens Woodoo Park Site in Chuncheon,춘천 우두동 롯데인벤스 우두파크 신축부지 내,3호,Dwelling,주거지,Gangwon Research Institute of Cultural Properties,강원문화재연구소,2007,North Han River Basin,286,1836
37.9,127.733,PLD-28944,Lacquer fragment,옻칠도막,"Paleo Labo co., Ltd.",Paleo Labo AMS 연대측정그룹,,,2017(보고서),,,1843,15,ProtoThree,Chuncheon Udu-dong,춘천 우두동,Chuncheon Wudu-dong,춘천 우두동 유적,158호,Dwelling,주거지,Hangang Institute of Cultural Heritage,한강문화재연구원,2017,North Han River Basin,286,1736
37.9,127.733,KGM-OWd150308,Charcoal (wood charcoal),목탄,Korea Institute of Geoscience and Mineral Resources (KIGAM),한국지질자원연구원,,,2015/08/21,,,1850,30,ProtoThree,Chuncheon Udu-dong,춘천 우두동,Chuncheon Wudu-dong,춘천 우두동 유적,WD-12 213호,Dwelling,주거지,Hangang Institute of Cultural Heritage,한강문화재연구원,2017,North Han River Basin,286,1761
37.9,127.733,PLD-31378,Charcoal (wood charcoal),목탄,"Paleo Labo co., Ltd.",Paleo Labo AMS 연대측정그룹,,,2017(보고서),,,1870,25,ProtoThree,Chuncheon Udu-dong,춘천 우두동,Chuncheon Wudu-dong,춘천 우두동 유적,19호,Dwelling,주거지,Hangang Institute of Cultural Heritage,한강문화재연구원,2017,North Han River Basin,286,1777
37.9,127.733,PLD-28948,Charcoal (wood charcoal),목탄,"Paleo Labo co., Ltd.",Paleo Labo AMS 연대측정그룹,,,2017(보고서),,,1875,20,ProtoThree,Chuncheon Udu-dong,춘천 우두동,Chuncheon Wudu-dong,춘천 우두동 유적,188호,Dwelling,주거지,Hangang Institute of Cultural Heritage,한강문화재연구원,2017,North Han River Basin,286,1780
